time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
7000,7/12/2021 19:52,38.10415719,-84.7572447,55.446196,55.4790044,893.5186037,948.9976081,55.77428,0.223694,1.259740854,2.687231057,15,5,15.893,948.9976081,55.446196,0.4921268,1.259740854,0.223694,0,-10.06623,359.3,9,-0.5,0,0,1024,1024,1603,1024,0,0,88,0,0.7,-2.1,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,948.9976081,55.446196,6,P-GPS,
7100,7/12/2021 19:52,38.1041571,-84.75724467,57.086616,57.1194244,893.5186037,950.6380281,57.086616,0,1.226128648,2.720843263,15,5,15.893,950.6380281,57.086616,0.4921268,1.259740854,0,0,-9.842536,359.3,8.7,-0.9,0,0,1024,1024,1587,1029,0,0,85,1,0.7,-3.7,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,950.6380281,57.086616,6,P-GPS,
7200,7/12/2021 19:52,38.104157,-84.75724463,58.398952,58.4317604,893.5186037,951.9503641,58.398952,0,1.186394395,2.761207437,15,5,15.458,951.9503641,58.398952,0.4921268,1.259740854,0,0,-9.618842,359.3,6.9,-2.2,0,0,1024,1024,1583,1041,0,0,85,3,0.7,-5.7,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,951.9503641,58.398952,6,P-GPS,
7300,7/12/2021 19:52,38.10415688,-84.75724454,60.039372,60.0721804,893.5186037,953.5907841,60.039372,0,1.142372084,2.808054552,15,5,15.458,953.5907841,60.039372,0.4921268,1.259740854,0,0,-9.618842,359.2,6.4,-2.1,0,0,1024,1024,1574,1044,0,0,83,3,0.6,-7.9,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,953.5907841,60.039372,6,P-GPS,
7400,7/12/2021 19:52,38.10415682,-84.75724452,61.351708,61.3845164,893.5186037,954.9031201,0,0,1.116919327,2.833648385,15,5,15.458,954.9031201,61.351708,0.4921268,1.259740854,0,0,-9.395148,359.2,8.3,-1.9,0,0,1024,1024,1574,1043,0,0,83,3,0.6,-10.2,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,954.9031201,61.351708,6,P-GPS,
7500,7/12/2021 19:52,38.10415675,-84.75724456,62.664044,62.6968524,893.5186037,956.2154561,0,0,1.096227069,2.858513871,15,5,15.458,956.2154561,62.664044,0.4921268,1.259740854,0,0,-8.94776,359.3,8.6,-1.6,0,0,1024,1024,1571,1042,0,0,83,3,0.6,-12.6,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,956.2154561,62.664044,6,P-GPS,
7600,7/12/2021 19:52,38.10415668,-84.75724465,63.97638,64.0091884,893.5186037,957.5277921,0,0.223694,1.07486552,2.897093269,15,5,15.458,957.5277921,63.97638,0.4921268,1.259740854,0,-0.223694,-8.724066,359.3,8.3,-0.5,0,0,1024,1024,1563,1052,0,0,82,4,0.6,-15,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,957.5277921,63.97638,6,P-GPS,
7700,7/12/2021 19:52,38.10415656,-84.75724483,65.288716,65.3215244,893.5186037,958.8401281,0,0.223694,1.042647671,2.965843271,15,5,15.458,958.8401281,65.288716,0.4921268,1.259740854,0,-0.223694,-8.500372,359.3,7.7,0.8,0,0,1024,1024,1522,1121,0,0,75,15,0.5,-17.4,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,958.8401281,65.288716,6,P-GPS,
7800,7/12/2021 19:52,38.10415644,-84.75724502,66.601052,66.6338604,893.5186037,960.1524641,0,0.223694,1.017696883,3.034297997,15,5,15.458,960.1524641,66.601052,0.4921268,1.259740854,0,-0.223694,-8.276678,359.3,7.4,1.9,0,0,1024,1024,1485,1183,0,0,70,24,0.5,-17.4,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,960.1524641,66.601052,6,P-GPS,
7900,7/12/2021 19:52,38.10415631,-84.7572452,67.913388,67.9461964,893.5186037,961.4648001,0,0.223694,0.993727066,3.103825559,15,5,15.458,961.4648001,67.913388,0.4921268,1.259740854,0,-0.223694,-8.052984,359.8,7.4,2.2,0,0,1024,1024,1480,1200,0,0,69,27,1.6,-22.2,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,961.4648001,67.913388,6,P-GPS,
8000,7/12/2021 19:52,38.1041562,-84.75724537,68.89764,68.9304484,893.5186037,962.4490521,0,0.223694,0.974133889,3.168297345,15,5,15.458,962.4490521,68.89764,0.4921268,1.259740854,0,-0.223694,-7.605596,1.1,6.9,3.2,0,0,1024,1024,1481,1199,0,0,69,27,1.6,-22.2,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,962.4490521,68.89764,6,P-GPS,
8100,7/12/2021 19:52,38.10415606,-84.75724554,70.209976,70.2427844,893.5186037,963.7613881,0,0.223694,0.953064335,3.23967202,15,5,15.458,963.7613881,70.209976,0.4921268,1.259740854,0,-0.223694,-7.158208,3.2,6.5,3.5,0,0,1024,1024,1470,1232,0,0,68,32,3.8,-27,0,98,3.941,3.981,3.98,3.955,0,0,15.932,84.11,963.7613881,70.209976,6,P-GPS,
8200,7/12/2021 19:52,38.10415594,-84.75724566,71.194228,71.2270364,893.5186037,964.7456401,0,0.223694,0.932739531,3.294291444,15,5,15.757,964.7456401,71.194228,0.4921268,1.259740854,0,-0.223694,-6.71082,5.6,5.9,2.9,0,0,1024,1024,1476,1219,0,0,68,30,5.1,-29,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,964.7456401,71.194228,6,P-GPS,
8300,7/12/2021 19:52,38.10415578,-84.75724574,72.17848,72.2112884,893.5186037,965.7298921,0,0.223694,0.89883205,3.356004044,15,5,15.757,965.7298921,72.17848,0.4921268,1.259740854,-0.223694,0,-6.71082,8.4,5.2,2.6,0,0,1024,1024,1482,1202,0,0,69,27,6.7,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,965.7298921,72.17848,6,P-GPS,
8400,7/12/2021 19:52,38.10415565,-84.7572458,73.162732,73.1955404,893.5186037,966.7141441,0,0.3131716,0.872942941,3.40570877,15,5,15.757,966.7141441,73.162732,0.4921268,1.259740854,-0.223694,-0.223694,-6.487126,11.2,4.9,2.6,0,0,1024,1024,1487,1173,0,0,70,23,6.7,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,966.7141441,73.162732,6,P-GPS,
8500,7/12/2021 19:52,38.10415555,-84.75724581,74.146984,74.1797924,893.5186037,967.6983961,0,0.3131716,0.844881917,3.445472551,15,5,15.757,967.6983961,74.146984,0.4921268,1.259740854,-0.223694,-0.223694,-6.263432,13.6,4.6,2.9,0,0,1024,1024,1506,1118,0,0,73,14,10.5,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,967.6983961,74.146984,6,P-GPS,
8600,7/12/2021 19:52,38.10415545,-84.75724583,75.131236,75.1640444,893.5186037,968.6826481,0,0.3131716,0.82274937,3.479593287,15,5,15.757,968.6826481,75.131236,0.4921268,1.259740854,-0.223694,-0.223694,-6.263432,15.8,4.2,3.1,0,0,1024,1024,1512,1102,0,0,74,12,12,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,968.6826481,75.131236,6,P-GPS,
8700,7/12/2021 19:52,38.10415533,-84.75724592,76.115488,76.1482964,893.5186037,969.6669001,0,0.3131716,0.809022336,3.53244762,15,5,15.757,969.6669001,76.115488,0.4921268,1.259740854,-0.223694,-0.223694,-6.487126,17.2,3.5,3.3,0,0,1024,1024,1532,1056,0,0,77,5,13.3,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,969.6669001,76.115488,6,P-GPS,
8800,7/12/2021 19:52,38.10415523,-84.75724599,77.09974,77.1325484,893.5186037,970.6511521,0,0.223694,0.798225091,3.574114288,15,5,15.757,970.6511521,77.09974,0.4921268,1.259740854,0,-0.223694,-6.934514,17.6,3,3.5,0,0,1024,1024,1534,1031,0,0,77,1,14.1,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,970.6511521,77.09974,6,P-GPS,
8900,7/12/2021 19:52,38.10415519,-84.75724601,78.083992,78.1168004,893.5186037,971.6354041,0,0.223694,0.79451118,3.590551296,15,5,15.757,971.6354041,78.083992,0.4921268,1.259740854,0,-0.223694,-6.934514,18.1,3.4,4.1,0,0,1024,1024,1543,1024,0,0,79,0,14.6,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,971.6354041,78.083992,6,P-GPS,
9000,7/12/2021 19:52,38.10415519,-84.75724603,79.396328,79.4291364,893.5186037,972.9477401,0,0.223694,0.799055144,3.595538173,15,5,15.757,972.9477401,79.396328,0.4921268,1.259740854,0,-0.223694,-7.381902,17.9,3.3,4.9,0,0,1024,1024,1504,1024,0,0,73,0,14.9,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,972.9477401,79.396328,6,P-GPS,
9100,7/12/2021 19:52,38.10415524,-84.75724603,80.708664,80.7414724,893.5186037,974.2600761,0,0,0.812260525,3.61486232,15,5,15.757,974.2600761,80.708664,0.4921268,1.259740854,0,0,-7.605596,17.8,3,5.7,0,0,1024,1024,1480,1024,0,0,69,0,14.9,-29.4,0,98,3.92,3.965,3.969,3.958,0,0,16.156,84.11,974.2600761,80.708664,6,P-GPS,
9200,7/12/2021 19:52,38.10415535,-84.75724596,81.692916,81.7257244,893.5186037,975.2443281,0,0.223694,0.822769055,3.65895681,15,5,15.92,975.2443281,81.692916,0.4921268,1.259740854,0.223694,0,-7.82929,17.9,4.7,5.7,0,0,1024,1024,1479,1024,0,0,69,0,15.2,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,975.2443281,81.692916,6,P-GPS,
9300,7/12/2021 19:52,38.1041555,-84.75724587,83.005252,83.0380604,893.5186037,976.5566641,0,0.223694,0.842467219,3.718175972,15,5,15.92,976.5566641,83.005252,0.4921268,1.259740854,0.223694,0,-7.381902,18,6.8,6.6,0,0,1024,1024,1437,1024,0,0,63,0,15.3,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,976.5566641,83.005252,6,P-GPS,
9400,7/12/2021 19:52,38.10415564,-84.75724571,84.317588,84.3503964,893.5186037,977.8690001,0,0.223694,0.852106326,3.786647103,15,5,15.92,977.8690001,84.317588,0.4921268,1.259740854,0.223694,0.223694,-7.158208,18,5.7,5.6,0,0,1024,1024,1437,1024,0,0,63,0,15.3,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,977.8690001,84.317588,6,P-GPS,
9500,7/12/2021 19:52,38.10415578,-84.75724548,85.30184,85.3346484,893.5186037,978.8532521,0,0.3131716,0.855921943,3.870964691,15,5,15.92,978.8532521,85.30184,0.4921268,1.259740854,0.223694,0.223694,-6.71082,18,6.7,4.4,0,0,1024,1024,1514,1024,0,0,74,0,15.5,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,978.8532521,85.30184,6,P-GPS,
9600,7/12/2021 19:52,38.10415594,-84.75724519,86.286092,86.3189004,893.5186037,979.8375041,0,0.4921268,0.867811708,3.974048684,15,5,15.92,979.8375041,86.286092,0.4921268,1.259740854,0.223694,0.447388,-6.487126,17.9,7.7,2.5,0,0,1024,1024,1505,1024,0,0,73,0,15.6,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,979.8375041,86.286092,6,P-GPS,
9700,7/12/2021 19:52,38.10415612,-84.75724486,87.270344,87.3031524,893.5186037,980.8217561,0,0.4921268,0.892893729,4.089173359,15,5,15.92,980.8217561,87.270344,0.4921268,1.259740854,0.223694,0.447388,-6.71082,17.9,6.7,1.7,0,0,1024,1024,1506,1024,0,0,73,0,15.7,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,980.8217561,87.270344,6,P-GPS,
9800,7/12/2021 19:52,38.1041563,-84.75724454,88.254596,88.2874044,893.5186037,981.8060081,0,0.4921268,0.932365515,4.202263914,15,5,15.92,981.8060081,88.254596,0.4921268,1.259740854,0.223694,0.447388,-6.71082,18,7.5,2.2,0,0,1024,1024,1507,1024,0,0,73,0,15.7,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,981.8060081,88.254596,6,P-GPS,
9900,7/12/2021 19:52,38.10415642,-84.75724425,89.238848,89.2716564,893.5186037,982.7902601,0,0.4921268,0.96362864,4.29563662,15,5,15.92,982.7902601,89.238848,0.4921268,1.259740854,0.223694,0.447388,-6.71082,18,8.8,1.3,0,0,1024,1024,1504,1024,0,0,73,0,15.9,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,982.7902601,89.238848,6,P-GPS,
10000,7/12/2021 19:52,38.10415651,-84.75724394,90.2231,90.2559084,893.5186037,983.7745121,0,0.447388,0.990846488,4.389862345,15,5,15.92,983.7745121,90.2231,0.4921268,1.259740854,0,0.447388,-6.487126,17.9,8.8,0.2,0,0,1024,1024,1511,1024,0,0,74,0,16.1,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,12.53,84.11,983.7745121,90.2231,6,P-GPS,
10200,7/12/2021 19:52,38.10415661,-84.75724342,92.191604,92.191604,893.5514121,985.7430161,0,0.223694,1.033536778,4.544258676,15,5,15.757,985.7430161,92.191604,0.4921268,1.259740854,0,0.223694,-6.71082,17.7,6.3,-0.1,0,0,1024,1024,1514,1024,0,0,74,0,16.1,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,985.7430161,92.191604,6,P-GPS,
10300,7/12/2021 19:52,38.10415665,-84.75724329,93.50394,93.50394,893.5514121,987.0553521,0,0,1.053106989,4.582906971,15,5,15.757,987.0553521,93.50394,0.4921268,1.259740854,0,0,-6.934514,17.8,6.4,0.5,0,0,1024,1024,1517,1024,0,0,75,0,16.2,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,987.0553521,93.50394,6,P-GPS,
10400,7/12/2021 19:52,38.1041567,-84.75724321,94.488192,94.488192,893.5514121,988.0396041,0,0,1.076994785,4.614599885,15,5,15.757,988.0396041,94.488192,0.4921268,1.259740854,0,0,-7.158208,17.9,7.3,2.1,0,0,1024,1024,1490,1024,0,0,71,0,16.3,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,988.0396041,94.488192,6,P-GPS,
10500,7/12/2021 19:52,38.10415674,-84.75724311,95.472444,95.472444,893.5514121,989.0238561,0,0,1.097145704,4.646030332,15,5,15.757,989.0238561,95.472444,0.4921268,1.259740854,0,0,-7.158208,17.9,7.5,1.6,0,0,1024,1024,1475,1024,0,0,68,0,16.3,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,989.0238561,95.472444,6,P-GPS,
10600,7/12/2021 19:52,38.10415674,-84.75724305,96.78478,96.78478,893.5514121,990.3361921,0,0,1.10240161,4.665485714,15,5,15.757,990.3361921,96.78478,0.4921268,1.259740854,0,0,-7.158208,18,7.5,1.6,0,0,1024,1024,1525,913,0,0,76,-17,16.4,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,990.3361921,96.78478,6,P-GPS,
10700,7/12/2021 19:52,38.10415676,-84.757243,97.769032,97.769032,893.5514121,991.3204441,0,0,1.109101085,4.679265242,15,5,15.757,991.3204441,97.769032,0.4921268,1.259740854,0,0,-6.934514,18,8,2.3,0,0,1024,1024,1514,838,0,0,74,-28,15.8,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,991.3204441,97.769032,6,P-GPS,
10800,7/12/2021 19:52,38.10415675,-84.75724297,98.753284,98.753284,893.5514121,992.3046961,0,0,1.107778907,4.686909599,15,5,15.757,992.3046961,98.753284,0.4921268,1.259740854,0,0,-6.934514,17,6.7,1.6,0,0,1024,1024,1455,781,0,0,65,-37,14.7,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,992.3046961,98.753284,6,P-GPS,
10900,7/12/2021 19:52,38.10415668,-84.75724295,100.06562,100.06562,893.5514121,993.6170321,0,0,1.086706072,4.711515899,15,5,15.757,993.6170321,100.06562,0.4921268,1.259740854,0,0,-7.158208,14.5,6.7,1.8,0,0,1024,1024,1398,749,0,0,57,-42,13.2,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,993.6170321,100.06562,6,P-GPS,
11000,7/12/2021 19:52,38.10415665,-84.75724296,101.049872,101.049872,893.5514121,994.6012841,0,0,1.073933761,4.724343983,15,5,15.757,994.6012841,101.049872,0.4921268,1.259740854,0,0,-6.71082,11,8.2,2.9,0,0,1077,1024,1372,747,8,0,53,-42,11.2,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,994.6012841,101.049872,6,P-GPS,
11100,7/12/2021 19:52,38.10415663,-84.75724298,102.034124,102.034124,893.5514121,995.5855361,0,0,1.06654531,4.732841359,15,5,15.757,995.5855361,102.034124,0.4921268,1.259740854,0,0,-6.039738,6.8,8.7,2.7,0,0,1122,1024,1344,779,15,0,48,-37,8.7,-29.4,0,98,3.964,4.007,4.009,3.991,0,0,14.884,84.11,995.5855361,102.034124,6,P-GPS,
11200,7/12/2021 19:52,38.10415659,-84.75724297,103.018376,103.018376,893.5514121,996.5697881,0,0,1.051384548,4.750754745,15,5,15.703,996.5697881,103.018376,0.4921268,1.259740854,0,0,-5.59235,2.3,6.3,2,0,0,1137,1024,1267,892,17,0,37,-20,5.9,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,996.5697881,103.018376,6,P-GPS,
11300,7/12/2021 19:52,38.10415657,-84.75724291,103.674544,103.674544,893.5514121,997.2259561,0,0,1.048946884,4.768208814,15,5,15.703,997.2259561,103.674544,0.4921268,1.259740854,0,0,-4.921268,358.9,3.7,1.1,0,0,1160,1024,1161,1019,21,0,21,-1,3.5,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,997.2259561,103.674544,6,P-GPS,
11400,7/12/2021 19:52,38.10415662,-84.75724283,104.330712,104.330712,893.5514121,997.8821241,0,0.223694,1.073664733,4.797375482,15,5,15.703,997.8821241,104.330712,0.4921268,1.259740854,0.223694,0,-3.802798,357.3,3.6,0.7,0,0,1180,1024,1074,1024,24,0,8,0,1.9,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,997.8821241,104.330712,6,P-GPS,
11500,7/12/2021 19:52,38.10415675,-84.75724279,104.98688,104.98688,893.5514121,998.5382921,0,0.447388,1.1236877,4.847473908,15,5,15.703,998.5382921,104.98688,0.4921268,1.259740854,0.447388,0,-2.684328,357.1,2.9,0.8,0,0,1204,1024,1028,1024,27,0,1,0,0.9,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,998.5382921,104.98688,6,P-GPS,
11600,7/12/2021 19:52,38.10415694,-84.75724276,105.314964,105.314964,893.5514121,998.8663761,0,0.447388,1.191499382,4.916076273,15,5,15.703,998.8663761,105.314964,0.4921268,1.259740854,0.447388,0,-1.565858,357.2,1.4,0.5,0,0,1228,1024,1024,1022,31,0,0,0,0.3,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,998.8663761,105.314964,6,P-GPS,
11700,7/12/2021 19:52,38.1041572,-84.75724276,105.314964,105.314964,893.5514121,998.8663761,0,0.671082,1.28222117,5.009941105,15,5,15.703,998.8663761,105.314964,0.671082,1.28222117,0.671082,0,-0.671082,357.2,-0.4,0.1,0,0,1232,1024,1024,1022,32,0,0,0,0,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,998.8663761,105.314964,6,P-GPS,
11800,7/12/2021 19:52,38.10415756,-84.75724278,105.314964,105.314964,893.5514121,998.8663761,0,0.894776,1.408156213,5.141141897,15,5,15.703,998.8663761,105.314964,0.894776,1.408156213,0.894776,0,-0.223694,357.2,-2.1,-0.1,0,0,1228,1024,1024,1022,31,0,0,0,359.7,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,998.8663761,105.314964,6,P-GPS,
11900,7/12/2021 19:52,38.10415807,-84.75724284,105.314964,105.314964,893.5514121,998.8663761,0,1.1408394,1.588602413,5.329363688,15,5,15.703,998.8663761,105.314964,1.1408394,1.588602413,1.11847,-0.223694,0,357.1,-2.8,-0.1,0,0,1231,1024,1024,965,31,0,0,-9,359.5,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,998.8663761,105.314964,6,P-GPS,
12000,7/12/2021 19:52,38.10415875,-84.75724297,105.314964,105.314964,893.5514121,998.8663761,0,1.6329662,1.825341266,5.57844506,15,5,15.703,998.8663761,105.314964,1.6329662,1.825341266,1.565858,-0.447388,0.223694,357.1,-3.1,0,0,0,1233,1024,1024,939,32,0,0,-13,359.3,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,998.8663761,105.314964,6,P-GPS,
12100,7/12/2021 19:52,38.10415958,-84.75724318,105.314964,105.314964,893.5514121,998.8663761,0,1.901399,2.121000724,5.889370267,15,5,15.703,998.8663761,105.314964,1.901399,2.121000724,1.789552,-0.671082,0,356.7,-2.7,0,0,0,1231,1024,1024,928,31,0,0,-15,358.8,-29.4,0,98,3.975,3.988,3.953,3.913,0,0,14.884,84.11,998.8663761,105.314964,6,P-GPS,
12200,7/12/2021 19:52,38.10416059,-84.75724345,105.314964,105.314964,893.5514121,998.8663761,0,2.4158952,2.480180526,6.263779728,15,5,16.22,998.8663761,105.314964,2.4158952,2.480180526,2.23694,-0.894776,0,356,-1.9,0.7,0,0,1231,1024,1024,882,31,0,0,-22,358.2,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,998.8663761,105.314964,6,P-GPS,
12300,7/12/2021 19:52,38.10416172,-84.75724372,105.314964,105.3477724,893.5186037,998.8663761,0,2.6172198,2.890196943,6.683825673,15,5,16.22,998.8663761,105.314964,2.6172198,2.890196943,2.460634,-0.894776,0,354.9,-1.1,1.3,0,0,1231,1024,1025,876,31,0,0,-22,357.2,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,998.8663761,105.314964,6,P-GPS,
12400,7/12/2021 19:52,38.10416297,-84.75724403,105.314964,105.3477724,893.5186037,998.8663761,0,2.8185444,3.34790037,7.150164271,15,5,16.22,998.8663761,105.314964,2.8185444,3.34790037,2.684328,-0.894776,0,353.5,-0.1,1.6,0,0,1231,1024,1027,857,31,0,0,-25,356.1,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,998.8663761,105.314964,6,P-GPS,
12500,7/12/2021 19:52,38.10416432,-84.75724433,105.314964,105.3477724,893.5186037,998.8663761,0,3.0422384,3.841338706,7.649114418,15,5,16.22,998.8663761,105.314964,3.0422384,3.841338706,2.908022,-0.894776,0,352,0.5,1.3,0,0,1231,1024,1027,848,31,0,0,-27,354.7,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,998.8663761,105.314964,6,P-GPS,
12600,7/12/2021 19:52,38.10416575,-84.75724466,105.643048,105.6758564,893.5186037,999.1944601,0,3.2659324,4.367322974,8.180052755,15,5,16.22,999.1944601,105.643048,3.2659324,4.367322974,3.131716,-0.894776,0,350.1,1,1.2,0,0,1232,1024,1026,841,32,0,0,-28,353.1,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,999.1944601,105.643048,6,P-GPS,
12700,7/12/2021 19:52,38.10416724,-84.75724498,105.643048,105.6758564,893.5186037,999.1944601,0,3.467257,4.916010656,8.731922852,15,5,16.22,999.1944601,105.643048,3.467257,4.916010656,3.35541,-0.894776,0,348,1.4,1.5,0,0,1233,1024,1026,841,32,0,0,-28,351.4,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,999.1944601,105.643048,6,P-GPS,
12800,7/12/2021 19:52,38.10416882,-84.75724525,105.643048,105.7086648,893.4857953,999.1944601,0,3.690951,5.495341383,9.312565915,15,5,16.22,999.1944601,105.643048,3.690951,5.495341383,3.579104,-0.894776,0,345.7,1.7,0.7,0,0,1235,1024,1025,841,32,0,0,-28,349.5,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,999.1944601,105.643048,6,P-GPS,
12900,7/12/2021 19:52,38.10417041,-84.7572455,105.971132,106.0695572,893.4529869,999.5225441,0,3.8699062,6.079265286,9.897211603,15,5,16.22,999.5225441,105.971132,3.8699062,6.079265286,3.802798,-0.671082,-0.223694,343.4,2.1,-0.2,0,0,1238,1024,1024,841,32,0,0,-28,347.5,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,999.5225441,105.971132,6,P-GPS,
13000,7/12/2021 19:52,38.10417208,-84.75724572,105.971132,106.0695572,893.4529869,999.5225441,0,3.8699062,6.692880792,10.51105677,15,5,16.22,999.5225441,105.971132,3.8699062,6.692880792,3.802798,-0.671082,0,341.1,2.3,-0.7,0,0,1239,1024,1025,852,33,0,0,-26,345.4,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,999.5225441,105.971132,6,P-GPS,
13100,7/12/2021 19:52,38.10417385,-84.75724604,105.971132,106.1023656,893.4201785,999.5225441,0,4.1159696,7.343208896,11.16250036,15,5,16.22,999.5225441,105.971132,4.1159696,7.343208896,4.026492,-0.894776,0,338.7,2.5,-0.9,0,0,1239,1024,1024,921,33,0,0,-16,343.3,-29.4,0,98,3.938,4,4.044,4.044,0,0,11.452,84.11,999.5225441,105.971132,6,P-GPS,
13200,7/12/2021 19:52,38.10417571,-84.7572464,105.971132,106.135174,893.3873701,999.5225441,0,4.1159696,8.027756162,11.84835996,15,5,15.947,999.5225441,105.971132,4.1159696,8.027756162,4.026492,-0.894776,0,336.6,2.7,-1.3,0,0,1239,1024,1024,982,33,0,0,-6,341.4,-29.4,0,98,3.98,4.01,4.017,4.014,0,0,11.124,84.11,999.5225441,105.971132,6,P-GPS,
13300,7/12/2021 19:52,38.10417766,-84.75724676,105.971132,106.1679824,893.3545617,999.5225441,0,4.3396636,8.746194506,12.56784817,15,5,15.947,999.5225441,105.971132,4.3396636,8.746194506,4.250186,-0.894776,0,335.1,2.7,-1.7,0,0,1237,1024,1025,1024,32,0,0,0,340.2,-29.4,0,98,3.98,4.01,4.017,4.014,0,0,11.124,84.11,999.5225441,105.971132,6,P-GPS,
13400,7/12/2021 19:52,38.1041797,-84.75724723,105.971132,106.2007908,893.3217533,999.5225441,0,4.3396636,9.498983244,13.32313035,15,5,15.947,999.5225441,105.971132,4.3396636,9.498983244,4.250186,-0.894776,0,334.7,3,-2.5,0,0,1235,1024,1025,1024,32,0,0,0,339.4,-29.4,0,98,3.98,4.01,4.017,4.014,0,0,11.124,84.11,999.5225441,105.971132,6,P-GPS,
13500,7/12/2021 19:52,38.10418175,-84.75724776,105.971132,106.2335992,893.2889449,999.5225441,0,4.6080964,10.25895702,14.08648339,15,5,15.947,999.5225441,105.971132,4.6080964,10.25895702,4.47388,-1.11847,0,334.8,3.2,-2.6,0,0,1234,1024,1028,1024,32,0,1,0,338.9,-29.4,0,98,3.98,4.01,4.017,4.014,0,0,11.124,84.11,999.5225441,105.971132,6,P-GPS,
